2018-06-11 22:03:40.418  INFO 2920 --- [Thread-33] com.netMusic.thread.SpiderSongRunnnable  : Song{id=249077, commentThreadId='R_SO_4_249077', mp3url='null', name='梦里情', recordId=24927}
2018-06-11 22:03:40.443  INFO 2920 --- [Thread-33] com.netMusic.thread.SpiderSongRunnnable  : Song{id=249079, commentThreadId='R_SO_4_249079', mp3url='null', name='一片白云', recordId=24927}
2018-06-11 22:03:40.468  INFO 2920 --- [Thread-33] com.netMusic.thread.SpiderSongRunnnable  : Song{id=249045, commentThreadId='R_SO_4_249045', mp3url='null', name='拥抱', recordId=24926}
2018-06-11 22:03:40.493  INFO 2920 --- [Thread-33] com.netMusic.thread.SpiderSongRunnnable  : Song{id=249047, commentThreadId='R_SO_4_249047', mp3url='null', name='深海潜水艇', recordId=24926}
2018-06-11 22:03:40.520  INFO 2920 --- [Thread-73] com.netMusic.thread.SpiderSongRunnnable  : Song{id=76790, commentThreadId='R_SO_4_76790', mp3url='null', name='乔', recordId=7529}
2018-06-11 22:03:40.522  INFO 2920 --- [Thread-73] com.netMusic.thread.SpiderSongRunnnable  : Song{id=76784, commentThreadId='R_SO_4_76784', mp3url='null', name='简单日子', recordId=7529}
2018-06-11 22:03:40.523  INFO 2920 --- [Thread-73] com.netMusic.thread.SpiderSongRunnnable  : Song{id=76783, commentThreadId='R_SO_4_76783', mp3url='null', name='醉丽江', recordId=7529}
2018-06-11 22:03:40.523  INFO 2920 --- [Thread-33] com.netMusic.thread.SpiderSongRunnnable  : Song{id=249055, commentThreadId='R_SO_4_249055', mp3url='null', name='为何仍爱你', recordId=24926}
2018-06-11 22:03:40.525  INFO 2920 --- [Thread-73] com.netMusic.thread.SpiderSongRunnnable  : Song{id=76789, commentThreadId='R_SO_4_76789', mp3url='null', name='走过山海关', recordId=7529}
2018-06-11 22:03:40.526  INFO 2920 --- [Thread-73] com.netMusic.thread.SpiderSongRunnnable  : Song{id=76786, commentThreadId='R_SO_4_76786', mp3url='null', name='月光', recordId=7529}
2018-06-11 22:03:40.528  INFO 2920 --- [Thread-73] com.netMusic.thread.SpiderSongRunnnable  : Song{id=76788, commentThreadId='R_SO_4_76788', mp3url='null', name='夕阳', recordId=7529}
